order_id,order_date,customer_id,product_id,quantity,order_price,total_amount,product_name,category,subcategory,product_price,customer_name,city,state,country,age,gender,payment_method,shipping_address
6225f5b2-282d-4ed8-86e7-b5d60cfd0034,2021-04-09 01:12:03,fae417cb-b7d0-43cc-9aaf-e9339588f2c7,b449dc45-6344-4f63-a269-a5ea5df48d5a,3,440.14,1320.42,Military,Home & Kitchen,Appliances,440.14,Justin Moore,Lake Nicholasburgh,Virginia,Norway,32,Other,Debit Card,"829 Timothy Dale, Carolhaven, DE 11462"
f5649c4e-9082-4d07-8b17-cf1062812ab6,2023-09-25 18:24:26,1af4bcdf-15eb-4751-85ee-618f148a07ef,59a5b7fb-6af8-43f3-9081-f72860e58fbb,4,486.28,1945.12,Upon,Home & Kitchen,Furniture,486.28,Kimberly Davis,Priceborough,Arkansas,Slovakia (Slovak Republic),22,Male,Credit Card,"2406 Rodriguez Fort Suite 293, Lake John, FM 64805"
b8e0410d-3743-4e97-b232-7cfeff26c406,2021-07-16 02:07:38,ba8d64db-0abc-48bc-b3f6-ac9fcd70c764,06550476-7b05-41f7-9d47-d66d842d72ac,5,309.33,1546.65,Thought,Home & Kitchen,Furniture,309.33,Maria Baker,Lake Joseberg,Wisconsin,Paraguay,43,Male,Credit Card,"89369 Elliott Prairie, South Cheryltown, MA 87137"
fe166cfc-e5d0-420a-b9dc-8560dfcd61d4,2022-12-12 14:21:16,756cb4e7-b6d4-465f-b87d-36fa3d677ec5,5a8362d6-0364-479a-9874-ed00ee473fcf,2,438.75,877.5,Want,Books,Non-Fiction,438.75,Kyle Harris,New David,Utah,Kyrgyz Republic,44,Male,Credit Card,"964 Richard Shore Apt. 683, Washingtonton, MT 78003"
a133fa43-1f92-4a24-8ab2-08bfce9925c0,2023-05-06 02:48:50,355e0fca-2402-4c28-9496-1086ace94e37,6f8650e5-3f9b-46eb-8b9b-c4e7100cd385,1,384.08,384.08,Seven,Books,Fiction,384.08,Amy Watson,Nathanielton,Indiana,Indonesia,32,Female,Debit Card,"446 Caroline Pass Suite 197, Haydenside, SD 30879"
f11f5fb7-fde6-4862-9413-e15969759e3c,2024-09-18 15:14:06,540c2d7e-5537-4c7f-a937-da58a9ab82c0,8ca9da4a-0fda-4623-8488-d602e776a1eb,2,197.29,394.58,Inside,Books,Comics,197.29,Joseph Wise,Marialand,Virginia,Macao,63,Male,Debit Card,"30421 Jones Fall Apt. 442, Joshuahaven, MO 41136"
2e6fffb9-5132-4b3a-aa93-6de2c1673987,2022-12-05 00:50:22,4f9289f8-3927-42bb-857c-f9a683c81e97,ff4272b2-41fe-46de-a6aa-d588d477fe0e,3,475.83,1427.49,Program,Clothing,Men,475.83,John Adams,West James,Alabama,Austria,61,Male,Net Banking,"67646 Caitlin Knoll Suite 196, East Timothyville, DE 34886"
88c0b1b0-3499-4f3e-9f2d-12e7a2a43f44,2021-05-09 21:14:34,9e0b371a-eca4-4cff-a27b-cefcbfc38ad9,1266612a-6c81-456c-a896-4a8a7e0bfac7,5,146.62,733.1,Western,Toys,Educational,146.62,Bryan Collier,Carrtown,Alabama,Swaziland,32,Other,Cash on Delivery,"36368 Alexandra Plaza Apt. 390, Kristopherburgh, OR 56655"
b1759132-6311-45b4-88e4-7e06779fee1a,2022-09-10 14:02:24,b8f680f5-5244-4773-8d2c-68cd9cbf40ec,6e588a08-18a2-4def-8c6e-b40c252999f4,2,69.87,139.74,Special,Clothing,Children,69.87,Brittany Holmes,Port Victoria,Arkansas,Mongolia,58,Female,Cash on Delivery,"053 Craig Creek Apt. 125, South Carl, LA 47639"
2eb990f2-6234-4d8b-aecb-23ada67bc67b,2021-08-09 03:16:22,2b06b66e-04d1-4430-acfb-b4cc216cd4f3,982e65e2-a0e3-40e1-bb8d-d396fc130f4d,2,337.9,675.8,Always,Sports,Fitness,337.9,Aaron Griffin,Wileyfort,Maine,United States of America,26,Male,PayPal,"30144 Tina Garden, Johnsonhaven, MP 21818"
00a596dd-0ee3-4b1a-8713-d9cfcdb7677e,2021-11-05 15:13:11,6e4f9101-6722-404f-addc-3be1ca8120b1,43578330-a4f1-40d6-b4a5-3cc13826b1e3,1,55.37,55.37,Role,Electronics,Cameras,55.37,Dillon Dunn,Port Miranda,Vermont,United States of America,35,Female,Debit Card,"9564 Wilson Coves, New Johnbury, SD 08689"
feef8ee0-10c4-4a58-a3c4-bc8607f53f61,2023-07-23 12:31:44,a5fa7bf7-c353-400f-a5e5-5ba1688b8671,4134ff29-9f13-463c-a69c-830e19f6e7b2,5,358.23,1791.15,Common,Electronics,Mobile Phones,358.23,Jacob Morales,Vanessamouth,Mississippi,Pitcairn Islands,33,Male,PayPal,"510 Le Vista, West Jesseville, GA 28057"
58830b98-06d5-49ca-8ea7-5b8a83e22774,2024-08-28 20:22:20,87343620-70b3-449b-bd1f-a617dc9bc46f,b516baf2-9a5b-495e-9bda-d4c547fa25ef,5,479.44,2397.2,Home,Sports,Indoor,479.44,Lisa Hicks,South Heidi,Minnesota,Tanzania,60,Other,Cash on Delivery,"1033 Carpenter Keys Suite 621, Kristinside, NV 64613"
b58a7ec3-e7dd-4c08-b712-cda92e4c6cbc,2021-03-15 00:06:31,1522725b-9ec4-43a5-a317-3c7140cb6eb3,871cdec7-9358-465a-8a2d-e548f1a7b578,5,231.33,1156.65,Leave,Home & Kitchen,Decor,231.33,Frank Oliver,East Martintown,Arizona,Greece,22,Female,Cash on Delivery,"15207 Molly Dale, Walkerview, CA 89670"
68aa791c-8886-4b92-92ec-8be490d559f7,2023-04-19 00:25:20,e41cb775-f710-4c8b-b5a9-7cd0dba66e96,62caebf6-4fd8-4397-885f-f8411e433b18,3,349.0,1047.0,Yourself,Clothing,Children,349.0,James Rodriguez,West Richard,New Jersey,Zimbabwe,40,Female,PayPal,"9089 Conrad Islands, Johnsonmouth, IA 89621"
76cc7b4f-ce12-49df-bf6a-c0f4ff7ed3da,2021-09-17 01:01:11,9d8a5fe9-5a6d-4176-9b2a-6a5a9edd8e08,097d12e0-7fc5-48c1-bd07-a3810443551c,5,386.58,1932.9,Table,Electronics,Cameras,386.58,Debra Robinson,Lewisshire,Washington,Peru,64,Female,Debit Card,"044 Susan Estates Suite 579, Amberfort, SC 19228"
95e3db84-11f2-487a-a3a5-969ea3e5418d,2021-06-05 13:25:04,77ded267-8534-42fe-b347-579668b31581,34291299-060e-4b74-9c0c-584eb7b5e25a,2,35.57,71.14,Moment,Sports,Outdoor,35.57,Christopher Petersen,Morrisfurt,Connecticut,Peru,24,Other,PayPal,"952 Moon Grove Apt. 075, East Robert, NY 54179"
612b317c-c5d2-4506-be20-8d7ff892f553,2021-12-18 11:29:26,fe7c5b6c-25bc-428d-8bc1-f5347783e4b2,dd298b83-140f-41fe-b0f5-4a8711d80a06,5,498.6,2493.0,Only,Books,Fiction,498.6,Thomas Ray,Armstrongton,Kansas,Costa Rica,40,Male,PayPal,"9635 Barbara Lake, Lake Carly, SC 27228"
ad3c6f01-0f44-49a6-9afd-b11af2775787,2023-08-06 01:58:45,8c9c3e17-c5b9-4548-b494-6cc787623b6b,1653721c-a15a-45a3-922f-7ecc398bc7ac,5,374.71,1873.55,Defense,Toys,Educational,374.71,Tim Johnson,North Glenn,North Carolina,Ukraine,66,Other,Net Banking,"4763 Caitlyn Inlet Apt. 919, New Elijahburgh, HI 14026"
06cf4273-347e-4633-a42b-c91098a72fb2,2022-03-09 12:18:05,8d01cac8-f270-4d8f-a95f-f4da4c762e8c,cb21bd4d-07ae-4e70-ade1-8c97b5fa79c1,2,478.83,957.66,Now,Sports,Fitness,478.83,David Hodges,East Shannon,Arkansas,France,20,Female,Credit Card,"4749 Foster Port Apt. 665, Marshallmouth, GA 97182"
00686c9c-324c-4c62-92fc-969164796418,2022-04-06 14:11:17,e11077c7-ef40-4be7-a28d-d1824d52aa9c,66078bd4-1344-45b3-afda-a52dac35eb9b,4,180.19,720.76,Certainly,Electronics,Mobile Phones,180.19,Jasmine Walsh,New John,Oklahoma,Cambodia,49,Other,Net Banking,"278 Frazier Plains Apt. 541, Alyssabury, MP 32961"
43799890-99ed-4c99-b403-f0780f6b81ce,2022-10-17 09:51:55,fd1a1ab3-3ee6-4b9e-a7d9-90bf1d1c8b42,8594991d-3c8a-409e-b6f0-bbc829e9f232,5,235.37,1176.85,Fund,Toys,Educational,235.37,Jacqueline Mclaughlin,Jamesview,Maryland,Canada,23,Other,Net Banking,"2706 James Motorway, Port Carol, AR 99649"
3e73dd09-f7ff-42b6-b33c-db69cb00ef26,2022-05-16 02:05:43,320bcbdb-4984-4fcd-b960-5986bb243b29,0f02c3ff-2fb3-4125-95dc-3c2f8563b922,4,379.89,1519.56,Approach,Sports,Indoor,379.89,Jamie Robertson,East Melissa,Tennessee,China,59,Male,PayPal,"835 Carter Estate Suite 785, Stephenview, DC 18418"
424502c2-1f64-4ff0-8e46-40f4f8f660bc,2021-01-01 13:11:01,945f1a08-04a9-442a-82e9-f9cab0d538a1,491b110d-ae5c-43cd-a4bb-392ca2173838,3,499.08,1497.24,Range,Clothing,Children,499.08,Timothy Miranda,West Lynn,Mississippi,Netherlands,51,Male,Credit Card,"4742 Reid Port, Joshuamouth, KY 69501"
1fe48e9c-37a2-4fe5-b6ad-8f612af1f4f9,2024-01-06 08:52:07,ecaa51ad-7039-43b7-83b5-ee3b672df378,0e44f76f-9c90-4285-8c6e-3724f8661116,3,437.14,1311.42,Democrat,Sports,Outdoor,437.14,Frank Rasmussen,Lake Zacharyfurt,Florida,Serbia,34,Female,Cash on Delivery,"388 John Valleys Suite 920, North Jonathan, SC 07952"
cd9a7580-6e28-4def-89c9-82c81ee88d1f,2021-11-21 06:56:34,0186210c-e30c-4d73-8bb9-e3493ec153a1,89bf021d-d665-4dc5-b769-2d5470f85756,3,284.16,852.48,Boy,Clothing,Men,284.16,Christopher Chen,Lake Brittany,Arkansas,Belarus,42,Other,Cash on Delivery,"55326 Lopez Parks, Hammondport, ME 68006"
7c22ee8c-b6c7-439e-ab98-1ec2b9941a18,2021-04-14 19:02:11,3357a204-3973-4f37-8490-87d2638610af,0469225b-bca2-414e-a5b7-bc27ec9c4832,5,420.34,2101.7,Letter,Sports,Outdoor,420.34,Haley Moore,Bruceburgh,Delaware,Egypt,34,Male,Credit Card,"17478 Cody Orchard Apt. 735, Alyssamouth, CO 62598"
93a7b7e5-e66c-45cd-a790-bad4c22117d8,2021-08-06 22:53:06,a659199a-e6f9-437a-81b5-1a4abe5a936d,f4ef6c92-f66f-4879-88ec-4980278f3e48,4,336.88,1347.52,South,Electronics,Cameras,336.88,Rebecca Carroll,East Jeffrey,Kentucky,Bolivia,64,Male,PayPal,"229 Martin Port, Danielborough, NY 48700"
aad3bf44-5018-43b9-a3ed-35f9599dc611,2024-07-01 14:49:56,0e94fc48-444a-4f61-8212-5ec9a19bd19f,a4dbf7f9-ca5b-4362-8a11-a0d027247a26,4,143.11,572.44,End,Books,Fiction,143.11,Brandon Baker,Alberthaven,New Hampshire,Anguilla,47,Female,PayPal,"Unit 7858 Box 9590, DPO AA 29159"
f586d529-a022-4c00-98ab-cf0940174032,2022-08-31 18:25:11,b04b1979-180e-4af5-a33e-14f15bd01555,cc96325e-698b-4ec4-a155-659eb350e5d4,2,105.02,210.04,Hard,Home & Kitchen,Furniture,105.02,Jeffrey Wu,Arthurhaven,Kentucky,Chad,38,Male,PayPal,"4512 Gilmore Ports, North Hannah, AR 53313"
4fcca8da-836c-4e53-ba7d-0f993a8177e4,2022-08-31 09:31:26,6cd90016-364a-4a54-a711-92ebdf489707,b22b5eeb-56ef-4a35-bb6e-65fdae4dae0e,4,85.17,340.68,Its,Clothing,Men,85.17,Thomas Wood,Daughertychester,New Mexico,Swaziland,69,Female,Cash on Delivery,"15865 Elliott Harbors Suite 916, Sarahview, GU 42979"
c0efbcf7-ecfb-4488-8b17-e6776c5819b3,2022-01-22 03:29:03,c5c48345-d95d-497b-9c1c-748c6ce55cf9,df6a153b-bb0e-4c8c-9c0c-7b8571a9638d,2,337.37,674.74,Cultural,Sports,Fitness,337.37,Ashley Hill,Santiagoshire,Maine,Yemen,29,Male,Debit Card,"2068 Marissa Station Suite 484, Lake Stephen, SD 87781"
29a1e785-0132-42cd-804e-32f4311cf100,2021-12-18 13:15:51,88739f61-1836-416d-b8b2-3ea919f938a5,db4025bc-1cb1-477e-b299-af95987d21a2,1,266.22,266.22,These,Toys,Action Figures,266.22,Steven Anthony,South Sherylside,North Carolina,Saudi Arabia,53,Other,Debit Card,"512 Jennifer Fields Apt. 021, South Ashleychester, CA 71713"
ca393100-2b03-4408-9e23-d0b8b98025f0,2022-09-16 14:47:16,18c50031-b47a-4318-93dc-0b758f6fb357,3ac4cef0-fec1-4123-bcee-2497078a3e1f,2,153.38,306.76,Shoulder,Clothing,Women,153.38,Victoria Bennett,Paulstad,Wyoming,Latvia,46,Male,Credit Card,"733 Young Harbors Suite 103, Morganchester, PW 70709"
88d00db5-f9a4-45f3-acb6-10eec794e853,2023-11-11 09:48:23,fcdf3085-f835-4186-bdd3-74dfe0a5915d,2d6820a8-fd50-4e42-bceb-87ba0eccf597,5,448.27,2241.35,Yeah,Clothing,Children,448.27,Dr. Jason Rodriguez,Courtneyburgh,Wyoming,Haiti,30,Other,PayPal,"803 Guerra Branch Suite 973, Scottburgh, WY 71108"
2270c380-a1b5-416f-86b1-4b0e0563ae53,2022-11-20 18:27:18,d333efe4-7c8c-43ec-a4e7-5c7fe40ea29f,a2c522e5-7c7d-457a-a002-3fe830ce5648,2,293.32,586.64,Her,Clothing,Women,293.32,Angela Russell,Lake Melanie,West Virginia,Zimbabwe,57,Other,PayPal,"Unit 9026 Box 1267, DPO AA 94543"
c1de53e3-6b82-4c1b-9c18-167339750c2f,2024-03-27 12:38:56,b5b9df66-e41e-4f5f-8e90-865757ace3e6,249f2953-41bd-4aa2-a8f7-23a3832aece8,3,404.05,1212.15,Start,Toys,Action Figures,404.05,Jamie Ward,Summerberg,Maryland,Wallis and Futuna,35,Female,Debit Card,"5961 Young Road, Jermaineport, RI 09415"
7f789cec-57b0-4e68-81d0-1cec2f5c213b,2023-09-17 04:00:25,a3239aca-aee3-402b-a755-8696a7f0ca10,836b7db7-5c52-4d1e-8278-13ef079439a8,1,335.58,335.58,Collection,Toys,Action Figures,335.58,Jeremy Johnson,Davenportland,Iowa,Myanmar,52,Male,Credit Card,"208 Molina Vista, West Stephaniemouth, VI 91608"
37599b43-54fe-4aa8-8824-1691608d2d5a,2022-04-29 08:54:27,01aa543f-0e3c-4633-b7aa-c25930b92ebb,2b9cb8bc-9b27-4d38-8e8b-1d49d020d277,5,277.25,1386.25,Sure,Toys,Educational,277.25,Kimberly Harrison,South Timothy,Vermont,Luxembourg,63,Other,Cash on Delivery,"780 Porter Port, Smithburgh, FM 60176"
0f8cdb6e-e8c7-47fe-af78-6c2c91c37805,2024-04-13 17:29:47,5f629ff0-24c8-4bb4-887a-d5c1250781bf,2ddec116-0185-4948-b27b-8bf01f87ff68,1,416.4,416.4,Occur,Home & Kitchen,Decor,416.4,Desiree Sawyer,Port David,Colorado,Senegal,22,Male,Cash on Delivery,"81572 Rice Land, Port Danborough, TX 46029"
a657e04c-bd0d-4949-8533-cdfc347730f7,2021-12-27 16:20:29,614d0c90-6c9f-43d9-aaea-2e8dcc976587,49c5e3c4-cea5-4566-a9b8-bd39567390c5,4,493.14,1972.56,National,Electronics,Mobile Phones,493.14,Randy Preston,New Matthewton,North Dakota,Saint Lucia,39,Female,Net Banking,"739 Thompson Street, South Leslieville, OK 58265"
cd50ed9b-ff1e-418e-9306-b94b2b17757f,2024-07-01 07:20:34,c4960993-4d9d-4060-89f3-9581dacd470e,c78ab4bd-4505-4233-8be5-019e5a8e311c,3,273.88,821.64,Sing,Sports,Fitness,273.88,Kendra Stone DVM,Matthewton,Wisconsin,Antigua and Barbuda,65,Other,Credit Card,"300 Morris Lights Suite 791, Julieland, ME 05870"
3c0e52a1-9043-4eb8-bbf7-f3e5fede591d,2024-02-29 01:45:24,c635f0f0-4571-44c5-9745-d33c80930666,1e8f9519-f016-4267-b601-81d42c086753,5,17.83,89.15,Analysis,Books,Fiction,17.83,Clifford Peterson,West Joseph,Utah,Trinidad and Tobago,24,Other,Cash on Delivery,"60203 Michele Plaza Suite 819, East Catherinemouth, DE 14278"
5a54ffcf-3da0-47ab-900e-ef98348f5cdc,2021-08-27 17:28:45,f3a93c36-f688-4929-a2ad-31ede340d9c3,62caebf6-4fd8-4397-885f-f8411e433b18,4,349.0,1396.0,Yourself,Clothing,Children,349.0,Marvin Johnson,Port Christopherburgh,North Carolina,Poland,56,Female,Credit Card,"67420 Kevin Summit, Cruzfort, MT 99412"
c18125e2-0c81-428c-b60b-8f40af475257,2024-09-21 15:08:37,1bcef89a-d253-47ec-a9d1-5a7ca45692b7,7b727ee9-0d2a-42d1-8e92-7383609bd47b,3,146.28,438.84,Name,Clothing,Women,146.28,Donna Curtis,North Carrie,Alaska,Vietnam,41,Female,Debit Card,"PSC 2860, Box 4283, APO AA 05944"
6cc43849-4c03-4c0e-8e21-45077222f7b6,2022-08-16 15:24:52,8890c1fa-c72e-4c8c-be75-8c0a18c2def8,fc2c38c3-3849-4522-bb51-0e8c9058c927,1,177.41,177.41,Serious,Sports,Indoor,177.41,William Cruz,South Kathleen,Illinois,Myanmar,38,Male,Debit Card,"42976 Edwin Underpass Apt. 142, Charlesmouth, ME 67984"
c789f9b0-7bca-499b-97c4-5c2a826b25cb,2023-09-01 20:27:50,df752101-bd02-442b-b77d-f3e5211f76f5,d1061bea-bba0-490f-ae85-710eb61641fb,1,307.47,307.47,Former,Sports,Fitness,307.47,Charles Crosby,Ortizburgh,Arizona,Northern Mariana Islands,69,Other,Net Banking,"53140 Gabriela Throughway Suite 991, West Christopherburgh, TX 19892"
49c8da36-7c33-4bd9-861f-c64f9ed35dae,2023-06-28 17:34:55,cc76ab93-7c89-4ee9-94a7-ec7f7fb5f6c6,153fa08a-6a68-4236-9c44-7e58fa9113bd,4,189.79,759.16,Now,Electronics,Mobile Phones,189.79,Nicole Robinson,West Rebekah,New Jersey,Haiti,29,Female,PayPal,"4769 Tracey Shoal, Eddiemouth, MN 10525"
eec0fb2c-155b-4f70-bf31-09e9c0d504b6,2024-03-24 05:25:15,18e5509f-bbf8-488b-8311-1afbb20b2471,51fcabe6-61db-412d-ac04-1a1a2a169bf5,4,24.38,97.52,Must,Toys,Educational,24.38,Brandon Watts,Spencerview,California,Taiwan,55,Male,Debit Card,"336 Erin Fords Apt. 414, Millerchester, CA 59957"
787e9d80-fac5-4686-9f1d-44a1b237225e,2023-03-24 04:51:44,c6c89d71-5c60-4005-b2c8-04cec26c5e01,ef300d60-f7da-45e1-8558-49efe80bf596,2,240.37,480.74,Any,Toys,Puzzles,240.37,Courtney Castillo,New Sheila,West Virginia,Nauru,68,Other,Credit Card,"423 Cantrell Via Suite 470, West Shannon, KS 89632"
d9da20f8-3acd-4452-8abc-cfbfe9642a71,2024-02-11 17:57:51,8ebccc05-75d9-44cc-b69f-d22cea338680,c17ff034-a802-4678-85c2-a4510849a1b9,1,304.52,304.52,House,Sports,Outdoor,304.52,Deborah Gill,Hicksmouth,Georgia,Tunisia,41,Other,Cash on Delivery,"8194 Smith Row, North Daniel, WY 44224"
e82e9cdb-4ae5-4b34-b619-4b05a0ace8a4,2024-09-05 20:42:32,69384fd1-7183-4b16-8400-eaa641422557,08361785-9134-477d-bfd5-15256ef55109,5,151.21,756.05,Build,Electronics,Cameras,151.21,Kyle Strong,Port Melissa,Louisiana,Monaco,35,Female,Debit Card,"85549 Wood Mission, Estradachester, SD 02198"
d669390a-a5ea-406c-9f71-ef357c8417b4,2024-09-12 12:08:16,888cc2b4-bdbe-4ef8-9f13-946d06b9e929,483be5f1-b4b8-46e2-abe9-b1bbfb32c449,2,464.79,929.58,Give,Toys,Action Figures,464.79,Timothy Butler,Aaronville,Florida,Uganda,31,Female,Net Banking,"848 Janice Cove, Jacobfurt, FM 84002"
aadda3fa-4d3b-49bf-84b5-837ca1753e87,2022-10-18 01:09:02,03d01005-05ef-4bac-a439-5915bd5d72fc,8426db2a-f0c3-4b33-8d6b-846772c8b563,4,477.53,1910.12,Avoid,Home & Kitchen,Appliances,477.53,Julia Anderson,Lake Tylertown,West Virginia,British Virgin Islands,52,Male,Credit Card,"USS Page, FPO AA 14466"
57a21eec-d142-4ef0-b85b-028dce5f0505,2024-09-05 23:46:21,826f10dd-05b4-4a12-9dea-768e5dfde1d8,c163a880-75fd-4418-8449-a11943d43779,1,169.3,169.3,Build,Electronics,Cameras,169.3,Karen Riley,Lake Danielland,Nevada,Kenya,55,Female,Debit Card,"334 Hester Plains Suite 763, Andreborough, FM 18753"
57c7b38f-50eb-4798-9da7-15261cd0e8ec,2022-01-26 22:58:03,e12ba1ba-1566-4a9e-9759-9d4e6a1f1a4e,8495f3af-6287-4e6c-9fc7-de75bfbe9c60,3,30.92,92.76,Federal,Toys,Puzzles,30.92,Lauren Mitchell,North Thomas,South Dakota,Mongolia,52,Female,Cash on Delivery,"892 May Common, Lake Melissa, AR 70380"
dd225e4c-64fd-4ad1-8812-bbfc599f0d20,2022-10-14 21:30:46,521dbb44-120c-4aa0-9bbb-aaf782694e79,50b2717a-6a93-4e56-958c-e85679484a2f,3,25.39,76.17,Society,Clothing,Children,25.39,Tammy Clark,Sheribury,Vermont,Azerbaijan,50,Male,Debit Card,"9783 Bridget Hill, North Thomaston, NJ 17646"
d0c975ae-fab7-456e-a4fa-a781b0f4a48d,2021-05-10 01:56:42,ece3c3cb-7ba6-4efd-9f40-e231fed3d05d,74bae487-83cb-465b-a23b-3f7af66be4da,3,429.48,1288.44,Arrive,Books,Non-Fiction,429.48,Jose Nicholson,North Cliffordhaven,Alabama,Jamaica,33,Female,Credit Card,"5941 Martin Underpass Apt. 474, New Matthew, PR 39488"
d11fda1a-0eae-44e5-bc62-6a222af7dd93,2024-01-13 18:07:53,028a352b-e80d-4667-bc67-2d764ea6e6a7,0368d804-154d-48d3-b857-6456efec6cda,1,306.85,306.85,Answer,Sports,Fitness,306.85,Gabriel Marsh,Parkerton,Connecticut,Lesotho,68,Female,Net Banking,"5183 Hart Estate, North Suzanneton, KY 31948"
ce2fe87f-21ee-45d4-9054-67f4a87060e8,2023-06-29 23:36:53,07c13002-02e7-4f65-815d-1c7d587af417,767afa02-7adb-4f1c-ab77-f6259e080cf0,2,378.11,756.22,Himself,Books,Non-Fiction,378.11,Lisa Gates,Bakerstad,Massachusetts,Costa Rica,18,Other,Net Banking,"991 Liu Well, East David, AZ 48224"
b226658b-9c87-4b42-be5c-00f5e021b560,2023-07-08 05:13:30,4d576ed2-748d-4f43-a5c8-9d92695deea9,e12ceeaf-2c4f-4c40-97fe-0c16cf24c89e,2,447.92,895.84,Month,Sports,Outdoor,447.92,Beth Anderson,Lake Justin,New Jersey,Zambia,45,Male,Net Banking,"46868 Thomas Dale, Jessicafurt, FM 15616"
bb651aa4-73cf-4aeb-935c-1ba0c4550256,2021-06-11 12:06:46,facc4aff-47dd-443e-90f9-8627841d50a4,d4cbcff9-3bea-444e-9b76-6ed469a7481f,3,478.56,1435.68,And,Home & Kitchen,Appliances,478.56,Rhonda Castillo,Port Spencerfort,New Hampshire,Madagascar,25,Other,Net Banking,"USCGC Olson, FPO AA 37275"
8628a707-117a-441f-a670-641a49f97047,2023-08-01 09:12:05,121f79d2-30a4-4597-9b50-3b2c9bfe9408,ccbe77b1-45b2-4aad-bf28-66624e097e4b,5,326.53,1632.65,Common,Home & Kitchen,Appliances,326.53,Pamela Gonzales,Markschester,Arkansas,Kazakhstan,52,Female,Cash on Delivery,"51278 Nelson Lodge, Aaronfort, MH 37146"
f7c527a8-2ed2-4e7d-a448-621dbe37c32b,2023-08-01 08:43:29,07896c73-a09a-417b-8f89-b59bd2fd8e32,4f3672bd-2a37-419c-94de-e0e05dddfaf3,4,286.14,1144.56,Item,Electronics,Computers,286.14,Nicole Bell,Madisonmouth,Nebraska,Cayman Islands,69,Other,Cash on Delivery,"373 Cervantes Keys, New Brenda, NY 32569"
4e33687e-0705-4281-9b0c-1cf66e30930a,2021-03-07 09:38:51,d60e6c1c-6c40-40e1-89ec-7a2aa220803c,43578330-a4f1-40d6-b4a5-3cc13826b1e3,4,55.37,221.48,Role,Electronics,Cameras,55.37,Thomas Baker,Wendymouth,Tennessee,Egypt,42,Other,Cash on Delivery,"8126 Ryan Passage, Fullerfort, AL 84286"
16797f94-2c2c-429c-a1d1-bb1e1596a070,2023-07-07 01:35:00,c2e80522-9a2a-4fed-a758-c48155d54e17,5bc23018-114c-4660-b9e5-869ca4f379ae,1,251.53,251.53,If,Toys,Educational,251.53,Ian Green,New Abigailville,South Carolina,Korea,61,Female,Credit Card,"4973 Gutierrez Stravenue Apt. 431, Loganfort, WY 30135"
3274ae34-d407-48a6-9cac-f592ccaae32e,2021-05-28 10:38:03,1b564679-3dc8-45ac-9200-abc210ccdadf,fcee6847-8c34-4a6d-9fc8-9aee10558469,5,256.12,1280.6,Crime,Sports,Indoor,256.12,Chris Molina,Austinside,Texas,Montenegro,33,Male,Credit Card,"31071 Patrick Canyon Suite 213, Garciaport, NH 04369"
baeb380e-9f15-474b-9252-37b009df1fe7,2022-07-15 07:54:05,1af4bcdf-15eb-4751-85ee-618f148a07ef,d400422e-e4d9-4fcd-bb63-d90168fb9654,2,201.33,402.66,Pm,Toys,Educational,201.33,Kimberly Davis,Priceborough,Arkansas,Slovakia (Slovak Republic),22,Male,Cash on Delivery,"USNS Cook, FPO AP 87857"
52045641-a04a-4410-b797-503e1f6472cc,2022-10-18 06:56:13,0186210c-e30c-4d73-8bb9-e3493ec153a1,92ba776d-d300-4bb8-b6a1-99b6ba494537,5,330.37,1651.85,May,Books,Comics,330.37,Christopher Chen,Lake Brittany,Arkansas,Belarus,42,Other,Net Banking,"65332 Robert Knolls, North Jameschester, NY 15686"
889e9f50-46c5-45ba-ac9f-4b47ac727e67,2022-06-24 12:26:54,e24e8c09-1e93-41f6-919d-777436e52934,6d0ca85e-9a4d-4b37-8cc7-cfb1f050d3a4,1,222.67,222.67,Source,Home & Kitchen,Decor,222.67,Sara Scott,Walkerberg,Pennsylvania,Kazakhstan,26,Male,Net Banking,"987 April Spring, Kristichester, WA 89646"
5be04c1b-8fb7-43f8-91c6-2caf0316932e,2023-06-10 15:50:52,1b9d54ae-2684-40cc-b58e-88238f102a54,cbdc66d0-3d51-4b7a-bcce-bea4e872ab1c,4,349.34,1397.36,Compare,Home & Kitchen,Furniture,349.34,Melissa Torres,Dennisside,Wyoming,British Virgin Islands,27,Other,Cash on Delivery,"PSC 3215, Box 4649, APO AE 70528"
3508aff9-bc8c-43bc-b0bb-ed68fa9d735e,2022-09-12 08:20:33,4d9c1cc0-0b95-48bc-8274-6fe3d0b39e29,7992492a-3f94-45ec-95e0-c7eb64134334,1,441.99,441.99,Know,Clothing,Children,441.99,Christopher Hamilton,West Dennisstad,Washington,Libyan Arab Jamahiriya,54,Male,Net Banking,"6619 Maria Station Apt. 407, Sandramouth, MD 09749"
53db0936-fd36-472b-8061-5fd4e6d1df65,2021-12-02 14:32:15,ac27a94d-bf72-4ff7-aa61-dd0e933c3c17,cc75da48-6f38-45f7-9b58-0dff27b98ad2,1,105.07,105.07,World,Sports,Fitness,105.07,Christopher Floyd,Lake Amyhaven,Virginia,Mayotte,37,Female,Cash on Delivery,"253 Lauren Walk, Karlabury, GU 48716"
